因子1,因子2,因子3,因子4,因子5
-1.0726452188378217,-0.586697135646497,0.49755897763778995,0.6499104906595349,0.17790204711296254
-1.0468511410374437,-0.37569760562979226,0.3864537864318663,0.7068232316168145,0.15495719979703246
-1.0294846737251835,-0.22731760915746863,0.2380965763893613,0.7270404064049004,0.09961924505133918
-0.9817142033322122,0.17471185755688332,-0.10539567451386551,0.7770924054769464,0.09158770611755875
-0.9883388184392274,0.09754869864526684,-0.0032953980222010662,0.5284907302644026,0.11588584169839516
-1.0115023529248623,-0.12920395914965044,0.22359093869989574,0.18103536141109577,0.15793996886717035
-0.9820585252509648,0.11075396341478053,-0.008351747045174246,0.21388478022110569,0.11984707262262287
-0.9693708913021749,0.20371540384250278,-0.09976397220524037,0.17262575825309712,0.13842451411877557
-0.9889782448877922,0.019791934744493592,0.012068523986138491,-0.04893260495944229,0.1064079611615008
-0.9791501230028854,0.10443567308209095,-0.18151427068052728,-0.08461213243805613,0.03314386362934585
-0.9923143694938952,0.0016927281055607944,-0.2770551930117572,-0.14759704481058153,-0.026555220099361867
-1.0001279527007951,-0.07263134961385574,-0.27321258495437667,0.0026011519491104173,-0.07374997900980339
-0.9805035363735674,0.09073932546350298,-0.47293782867094314,0.22479489331641875,-0.11139475468488452
-1.0305285291925477,-0.3552591267575484,-0.09894815823976318,0.17638417213666127,-0.12539634377654016
-1.062408382844127,-0.6431251730077511,0.1505206851972663,0.1379941139713539,-0.08923531554165624
-1.0486643116903578,-0.5276908534219419,0.02991166326847014,0.3024242412422781,-0.1017743266694956
-1.0565460311675674,-0.5975896712029726,0.08475782638149064,0.33427657615659984,-0.09203289918396851
-1.0574101110282925,-0.6018319926250699,0.0704137776112714,0.4648583853919279,-0.07022530480000358
-1.0576231747706883,-0.596409582787102,0.053879401567692435,0.5470267535653881,-0.044548018762066495
-1.0815648891366336,-0.7879253321782611,0.22008743781350595,0.5004727799348125,-0.1766906688902774
-1.0909105221273352,-0.8653317859757504,0.2868987871921224,0.4783196063770711,-0.036283449457978637
-1.0477220239554117,-0.4697059099033055,-0.07582494639174296,0.6826228799155631,-0.03722933712306075
-1.064353656786854,-0.6069544021011966,0.048710968867663906,0.6713524062272682,-0.0011348780580342803
-1.0689423945960081,-0.6297011661011334,0.07037025972126025,0.6507255077473904,0.04099454796966618
-1.0801025078472763,-0.7094258831982212,0.1453648505468157,0.5923735565368077,0.07996392749243462
-1.0943014042943247,-0.8105477677234882,0.23477627942003942,0.5225026858389775,0.09691507406758423
-1.105063681526203,-0.8867703453946089,0.30826292410892275,0.4923626692985613,0.14434769500270409
-1.1022671688610712,-0.8421318426299752,0.2685385738709148,0.5007384417330385,0.14886293414769622
-1.0999864056106017,-0.798596231181922,0.23028813993986258,0.508205660914694,0.17709199764665953
-1.1039062547358787,-0.8141600349725187,0.24501760784292215,0.5057400643086833,0.17293762269552507
-1.105004162603208,-0.8014717638084603,0.23748467048721067,0.49165368245470836,0.18963780826245438
-1.0862427068910447,-0.6194290749911109,0.07732348216954123,0.5794965831209766,0.2059034776660767
-1.0963929804231758,-0.688763915186397,0.14721907091318578,0.522305989657053,0.2378439958155838
